date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:37	102252/102252	---M--	200	added ('OK')	image/jpeg	etag:%2218f6c-529ab1883f1c0%22	http://andrewch.eu/XENIA/assets/images/restaurant-feature-2.jpg	andrewch.eu/XENIA/assets/images/restaurant-feature-2.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
14:21:43	4952/4952	---MCZ	200	added ('OK')	text/css	etag:W/%221358-529ab084d8dc0%22	http://andrewch.eu/XENIA/assets/css/libs/imagelightbox.min.css	andrewch.eu/XENIA/assets/css/libs/imagelightbox.min.css	(from http://andrewch.eu/XENIA/gallery.html)
14:21:53	48197/48197	---M--	200	added ('OK')	image/jpeg	etag:%22bc45-529ab13a0b940%22	http://andrewch.eu/XENIA/assets/images/gallery-4.jpg	andrewch.eu/XENIA/assets/images/gallery-4.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:21:53	84522/84522	---M--	200	added ('OK')	image/jpeg	etag:%2214a2a-529ab18192200%22	http://andrewch.eu/XENIA/assets/images/restaurant-banner-1.jpg	andrewch.eu/XENIA/assets/images/restaurant-banner-1.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
14:22:01	155095/155095	---M--	200	added ('OK')	image/jpeg	etag:%2225dd7-529ab18933400%22	http://andrewch.eu/XENIA/assets/images/restaurant-feature-3.jpg	andrewch.eu/XENIA/assets/images/restaurant-feature-3.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
14:22:03	112338/112338	---M--	200	added ('OK')	image/jpeg	etag:%221b6d2-529ab1372f280%22	http://andrewch.eu/XENIA/assets/images/gallery-1.jpg	andrewch.eu/XENIA/assets/images/gallery-1.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:22:11	78872/78872	---M--	200	added ('OK')	image/jpeg	etag:%2213418-529ab13917700%22	http://andrewch.eu/XENIA/assets/images/gallery-3.jpg	andrewch.eu/XENIA/assets/images/gallery-3.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:22:14	101088/101088	---M--	200	added ('OK')	image/jpeg	etag:%2218ae0-529ab13bf3dc0%22	http://andrewch.eu/XENIA/assets/images/gallery-6.jpg	andrewch.eu/XENIA/assets/images/gallery-6.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:22:17	13080/13080	---MCZ	200	added ('OK')	text/javascript	etag:W/%223318-529ab099d3f40%22	http://andrewch.eu/XENIA/assets/js/libs/imagelightbox.js	andrewch.eu/XENIA/assets/js/libs/imagelightbox.js	(from http://andrewch.eu/XENIA/gallery.html)
14:22:33	165867/165867	---M--	200	added ('OK')	image/jpeg	etag:%22287eb-529ab138234c0%22	http://andrewch.eu/XENIA/assets/images/gallery-2.jpg	andrewch.eu/XENIA/assets/images/gallery-2.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:22:38	205735/205735	---M--	200	added ('OK')	image/jpeg	etag:%22323a7-529ab140b8900%22	http://andrewch.eu/XENIA/assets/images/gallery-7.jpg	andrewch.eu/XENIA/assets/images/gallery-7.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:22:56	229762/229762	---M--	200	added ('OK')	image/jpeg	etag:%2238182-529ab17eb5b40%22	http://andrewch.eu/XENIA/assets/images/page-head-4.jpg	andrewch.eu/XENIA/assets/images/page-head-4.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:22:57	100336/100336	---M--	200	added ('OK')	image/jpeg	etag:%22187f0-529ab13176500%22	http://andrewch.eu/XENIA/assets/images/blog-classic-1.jpg	andrewch.eu/XENIA/assets/images/blog-classic-1.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:01	156709/156709	---M--	200	added ('OK')	image/jpeg	etag:%2226425-529ab13452bc0%22	http://andrewch.eu/XENIA/assets/images/blog-classic-2.jpg	andrewch.eu/XENIA/assets/images/blog-classic-2.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:03	17528/17528	---M--	200	added ('OK')	image/jpeg	etag:%224478-529ab1a016a00%22	http://andrewch.eu/XENIA/assets/images/widget-post-1.jpg	andrewch.eu/XENIA/assets/images/widget-post-1.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:07	18699/18699	---M--	200	added ('OK')	image/jpeg	etag:%22490b-529ab1a10ac40%22	http://andrewch.eu/XENIA/assets/images/widget-post-2.jpg	andrewch.eu/XENIA/assets/images/widget-post-2.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:09	17518/17518	---M--	200	added ('OK')	image/jpeg	etag:%22446e-529ab1a10ac40%22	http://andrewch.eu/XENIA/assets/images/widget-post-3.jpg	andrewch.eu/XENIA/assets/images/widget-post-3.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:11	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Nov%202020%2008:53:09%20GMT	http://andrewch.eu/XENIA/assets/images/ajax-loader.gif	andrewch.eu/XENIA/assets/images/ajax-loader.gif	(from http://andrewch.eu/XENIA/contact.html)
14:23:15	88627/88627	---M--	200	added ('OK')	image/jpeg	etag:%2215a33-529ab1326a740%22	http://andrewch.eu/XENIA/assets/images/blog-classic-3.jpg	andrewch.eu/XENIA/assets/images/blog-classic-3.jpg	(from http://andrewch.eu/XENIA/blog.html)
14:23:18	374441/374441	---M--	200	added ('OK')	image/jpeg	etag:%225b6a9-529ab140b8900%22	http://andrewch.eu/XENIA/assets/images/gallery-5.jpg	andrewch.eu/XENIA/assets/images/gallery-5.jpg	(from http://andrewch.eu/XENIA/gallery.html)
14:23:19	5845/5845	---MCZ	200	added ('OK')	text/javascript	etag:W/%2216d5-529ab0950f400%22	http://andrewch.eu/XENIA/assets/js/googlemaps.js	andrewch.eu/XENIA/assets/js/googlemaps.js	(from http://andrewch.eu/XENIA/contact.html)
14:23:21	7912/7912	---MCZ	200	added ('OK')	text/javascript	etag:W/%221ee8-529ab0950f400%22	http://andrewch.eu/XENIA/assets/js/contact_form.js	andrewch.eu/XENIA/assets/js/contact_form.js	(from http://andrewch.eu/XENIA/contact.html)
14:23:25	12098/12098	---MCZ	200	added ('OK')	text/html	etag:W/%2256a508f7-2f42%22	http://andrewch.eu/XENIA/spa_treatment_details.html	andrewch.eu/XENIA/spa_treatment_details.html	(from http://andrewch.eu/XENIA/index-spa.html)
14:23:44	110308/110308	---M--	200	added ('OK')	image/jpeg	etag:%221aee4-529ab19969a40%22	http://andrewch.eu/XENIA/assets/images/spa-service-1.jpg	andrewch.eu/XENIA/assets/images/spa-service-1.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:23:51	245059/245059	---M--	200	added ('OK')	image/jpeg	etag:%223bd43-529ab17808b80%22	http://andrewch.eu/XENIA/assets/images/page-head-3.jpg	andrewch.eu/XENIA/assets/images/page-head-3.jpg	(from http://andrewch.eu/XENIA/contact.html)
14:23:56	65156/65156	---M--	200	added ('OK')	image/jpeg	etag:%22fe84-529ab19969a40%22	http://andrewch.eu/XENIA/assets/images/spa-service-2.jpg	andrewch.eu/XENIA/assets/images/spa-service-2.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:23:59	275720/275720	---M--	200	added ('OK')	image/jpeg	etag:%2243508-529ab16ba2e40%22	http://andrewch.eu/XENIA/assets/images/newsletter-banner-1.jpg	andrewch.eu/XENIA/assets/images/newsletter-banner-1.jpg	(from http://andrewch.eu/XENIA/contact.html)
14:24:01	238951/238951	---M--	200	added ('OK')	image/jpeg	etag:%223a567-529ab15f3d100%22	http://andrewch.eu/XENIA/assets/images/home-spa.jpg	andrewch.eu/XENIA/assets/images/home-spa.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:07	82201/82201	---M--	200	added ('OK')	image/jpeg	etag:%2214119-529ab19a5dc80%22	http://andrewch.eu/XENIA/assets/images/spa-service-3.jpg	andrewch.eu/XENIA/assets/images/spa-service-3.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:12	83316/83316	---M--	200	added ('OK')	image/jpeg	etag:%2214574-529ab19b51ec0%22	http://andrewch.eu/XENIA/assets/images/spa-service-4.jpg	andrewch.eu/XENIA/assets/images/spa-service-4.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:23	78534/78534	---M--	200	added ('OK')	image/jpeg	etag:%22132c6-529ab197815c0%22	http://andrewch.eu/XENIA/assets/images/spa-post-2.jpg	andrewch.eu/XENIA/assets/images/spa-post-2.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:23	113010/113010	---M--	200	added ('OK')	image/jpeg	etag:%221b972-529ab19599140%22	http://andrewch.eu/XENIA/assets/images/spa-post-1.jpg	andrewch.eu/XENIA/assets/images/spa-post-1.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:29	96172/96172	---M--	200	added ('OK')	image/jpeg	etag:%22177ac-529ab197815c0%22	http://andrewch.eu/XENIA/assets/images/spa-post-3.jpg	andrewch.eu/XENIA/assets/images/spa-post-3.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:24:35	65858/65858	---M--	200	added ('OK')	image/jpeg	etag:%2210142-529ab19599140%22	http://andrewch.eu/XENIA/assets/images/spa-banner.jpg	andrewch.eu/XENIA/assets/images/spa-banner.jpg	(from http://andrewch.eu/XENIA/index.html)
14:24:54	144233/144233	---M--	200	added ('OK')	image/jpeg	etag:%2223369-529ab14394fc0%22	http://andrewch.eu/XENIA/assets/images/gym-1.jpg	andrewch.eu/XENIA/assets/images/gym-1.jpg	(from http://andrewch.eu/XENIA/index-gym.html)
14:24:58	123701/123701	---M--	200	added ('OK')	image/jpeg	etag:%221e335-529ab1457d440%22	http://andrewch.eu/XENIA/assets/images/gym-post-1.jpg	andrewch.eu/XENIA/assets/images/gym-post-1.jpg	(from http://andrewch.eu/XENIA/index-gym.html)
14:24:59	216793/216793	---M--	200	added ('OK')	image/jpeg	etag:%2234ed9-529ab152d73c0%22	http://andrewch.eu/XENIA/assets/images/home-gym.jpg	andrewch.eu/XENIA/assets/images/home-gym.jpg	(from http://andrewch.eu/XENIA/index-gym.html)
14:25:06	393406/393406	---M--	200	added ('OK')	image/jpeg	etag:%22600be-529ab193b0cc0%22	http://andrewch.eu/XENIA/assets/images/spa-banner-1.jpg	andrewch.eu/XENIA/assets/images/spa-banner-1.jpg	(from http://andrewch.eu/XENIA/index-spa.html)
14:25:06	25736/25736	---M--	200	added ('OK')	image/png	etag:%226488-529ab165ea0c0%22	http://andrewch.eu/XENIA/assets/images/logo_gym.png	andrewch.eu/XENIA/assets/images/logo_gym.png	(from http://andrewch.eu/XENIA/index.html)
14:25:11	72014/72014	---M--	200	added ('OK')	image/jpeg	etag:%221194e-529ab147658c0%22	http://andrewch.eu/XENIA/assets/images/gym-post-3.jpg	andrewch.eu/XENIA/assets/images/gym-post-3.jpg	(from http://andrewch.eu/XENIA/index-gym.html)
14:25:13	5422/5422	---M--	200	added ('OK')	image/jpeg	etag:%22152e-529ab1204bc80%22	http://andrewch.eu/XENIA/assets/images/avatar-4.jpg	andrewch.eu/XENIA/assets/images/avatar-4.jpg	(from http://andrewch.eu/XENIA/room-single.html)
14:25:14	123506/123506	---M--	200	added ('OK')	image/jpeg	etag:%221e272-529ab1494dd40%22	http://andrewch.eu/XENIA/assets/images/gym-post-2.jpg	andrewch.eu/XENIA/assets/images/gym-post-2.jpg	(from http://andrewch.eu/XENIA/index-gym.html)
